student_key,id_student,code_module,code_presentation,gender,region,imd_band_imputed,age_band,disability,gender_encoded,age_band_encoded,disability_encoded,education_encoded,imd_band_encoded,num_of_prev_attempts,studied_credits,n_assessments_submitted,avg_score,min_score,max_score,avg_days_early,std_score,submission_rate,at_risk
AAA_2013J_333059,333059,AAA,2013J,M,Scotland,20-30%,0-35,N,1,0,0,2,2,0,120,2.0,71.0,70.0,72.0,0.0,1.4142135623730951,1.0,0
AAA_2013J_333323,333323,AAA,2013J,M,Scotland,80-90%,0-35,N,1,0,0,3,8,0,60,2.0,77.5,77.0,78.0,0.0,0.7071067811865476,1.0,0
AAA_2013J_334259,334259,AAA,2013J,F,London Region,50-60%,0-35,N,0,0,0,2,5,0,150,1.0,57.0,57.0,57.0,0.0,0.0,0.5,1
AAA_2013J_334333,334333,AAA,2013J,F,South West Region,0-10%,0-35,Y,0,0,1,2,0,0,240,1.0,36.0,36.0,36.0,1.0,0.0,0.5,1
AAA_2013J_335764,335764,AAA,2013J,F,South East Region,20-30%,0-35,N,0,0,0,2,2,0,60,2.0,86.5,86.0,87.0,-2.5,0.7071067811865476,1.0,1
AAA_2013J_336207,336207,AAA,2013J,M,East Anglian Region,90-100%,0-35,N,1,0,0,2,9,0,120,2.0,69.0,67.0,71.0,2.5,2.8284271247461903,1.0,0
AAA_2013J_339972,339972,AAA,2013J,M,North Region,80-90%,0-35,N,1,0,0,2,8,0,60,2.0,56.0,44.0,68.0,2.5,16.97056274847714,1.0,0
AAA_2013J_341872,341872,AAA,2013J,M,East Anglian Region,40-50%,0-35,N,1,0,0,1,4,0,180,2.0,64.0,64.0,64.0,-38.5,0.0,1.0,1
AAA_2013J_342007,342007,AAA,2013J,F,West Midlands Region,70-80%,0-35,N,0,0,0,3,7,0,60,1.0,75.0,75.0,75.0,-1.0,0.0,0.5,1
AAA_2013J_342514,342514,AAA,2013J,M,Scotland,50-60%,55<=,N,1,2,0,1,5,0,60,2.0,71.0,68.0,74.0,5.0,4.242640687119285,1.0,0
AAA_2013J_342972,342972,AAA,2013J,M,Yorkshire Region,0-10%,0-35,N,1,0,0,3,0,0,60,2.0,59.5,57.0,62.0,0.5,3.5355339059327378,1.0,0
AAA_2013J_343446,343446,AAA,2013J,M,Ireland,70-80%,35-55,N,1,1,0,3,7,0,120,2.0,75.5,74.0,77.0,-2.5,2.1213203435596424,1.0,0
AAA_2013J_344282,344282,AAA,2013J,M,Yorkshire Region,10-20,0-35,N,1,0,0,2,1,0,60,2.0,57.0,53.0,61.0,1.0,5.656854249492381,1.0,1
AAA_2013J_345068,345068,AAA,2013J,M,East Anglian Region,60-70%,0-35,Y,1,0,1,2,6,0,180,2.0,72.5,70.0,75.0,-3.5,3.5355339059327378,1.0,0
AAA_2013J_345357,345357,AAA,2013J,M,Yorkshire Region,30-40%,0-35,N,1,0,0,2,3,0,60,2.0,72.5,70.0,75.0,2.0,3.5355339059327378,1.0,0
AAA_2013J_346025,346025,AAA,2013J,M,East Anglian Region,50-60%,0-35,N,1,0,0,2,5,0,120,2.0,80.0,75.0,85.0,1.0,7.0710678118654755,1.0,0
AAA_2013J_346843,346843,AAA,2013J,F,Scotland,50-60%,35-55,N,0,1,0,3,5,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2013J_350188,350188,AAA,2013J,M,North Western Region,80-90%,35-55,N,1,1,0,3,8,0,60,2.0,75.0,75.0,75.0,0.0,0.0,1.0,0
AAA_2013J_354858,354858,AAA,2013J,M,South Region,90-100%,35-55,N,1,1,0,3,9,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2013J_357668,357668,AAA,2013J,M,Yorkshire Region,10-20,0-35,N,1,0,0,2,1,0,60,2.0,56.0,49.0,63.0,0.0,9.899494936611665,1.0,1
AAA_2013J_364177,364177,AAA,2013J,M,East Anglian Region,70-80%,35-55,N,1,1,0,1,7,0,60,2.0,64.5,64.0,65.0,2.5,0.7071067811865476,1.0,1
AAA_2013J_365244,365244,AAA,2013J,F,London Region,0-10%,0-35,N,0,0,0,2,0,0,120,2.0,58.5,53.0,64.0,0.0,7.7781745930520225,1.0,0
AAA_2013J_365642,365642,AAA,2013J,M,East Anglian Region,10-20,35-55,N,1,1,0,1,1,0,60,2.0,65.5,63.0,68.0,2.5,3.5355339059327378,1.0,0
AAA_2013J_366483,366483,AAA,2013J,M,South West Region,40-50%,0-35,N,1,0,0,3,4,0,60,2.0,79.0,70.0,88.0,1.5,12.727922061357855,1.0,0
AAA_2013J_368194,368194,AAA,2013J,F,South West Region,50-60%,0-35,Y,0,0,1,2,5,0,120,2.0,51.5,49.0,54.0,-7.5,3.5355339059327378,1.0,0
AAA_2013J_368824,368824,AAA,2013J,M,Wales,50-60%,35-55,N,1,1,0,3,5,0,120,2.0,64.5,61.0,68.0,1.0,4.949747468305833,1.0,1
AAA_2013J_368963,368963,AAA,2013J,M,Yorkshire Region,0-10%,0-35,N,1,0,0,1,0,0,180,2.0,58.5,58.0,59.0,0.0,0.7071067811865476,1.0,0
AAA_2013J_376439,376439,AAA,2013J,M,North Region,10-20,0-35,N,1,0,0,3,1,0,60,2.0,81.5,77.0,86.0,0.0,6.363961030678928,1.0,0
AAA_2013J_376581,376581,AAA,2013J,F,South Region,80-90%,35-55,N,0,1,0,2,8,0,60,2.0,73.0,60.0,86.0,-3.0,18.384776310850235,1.0,0
AAA_2013J_380953,380953,AAA,2013J,M,East Midlands Region,80-90%,0-35,N,1,0,0,2,8,0,60,2.0,65.5,58.0,73.0,1.5,10.606601717798213,1.0,0
AAA_2013J_383254,383254,AAA,2013J,M,Yorkshire Region,90-100%,0-35,N,1,0,0,2,9,0,120,2.0,71.5,69.0,74.0,2.0,3.5355339059327378,1.0,0
AAA_2013J_386924,386924,AAA,2013J,M,Ireland,0-10%,0-35,N,1,0,0,1,0,0,120,2.0,62.0,59.0,65.0,-3.0,4.242640687119285,1.0,0
AAA_2013J_386952,386952,AAA,2013J,M,Yorkshire Region,70-80%,0-35,N,1,0,0,2,7,0,120,2.0,65.0,63.0,67.0,-1.5,2.8284271247461903,1.0,0
AAA_2013J_388722,388722,AAA,2013J,F,London Region,80-90%,35-55,N,0,1,0,1,8,0,60,2.0,59.5,54.0,65.0,-0.5,7.7781745930520225,1.0,0
AAA_2013J_388885,388885,AAA,2013J,M,South West Region,90-100%,35-55,N,1,1,0,2,9,0,60,2.0,63.0,51.0,75.0,0.0,16.97056274847714,1.0,0
AAA_2013J_390890,390890,AAA,2013J,M,Scotland,0-10%,0-35,N,1,0,0,2,0,0,90,2.0,77.5,75.0,80.0,-1.5,3.5355339059327378,1.0,1
AAA_2013J_392756,392756,AAA,2013J,M,West Midlands Region,70-80%,0-35,N,1,0,0,2,7,0,120,2.0,39.0,25.0,53.0,0.0,19.79898987322333,1.0,1
AAA_2013J_392931,392931,AAA,2013J,F,North Western Region,50-60%,35-55,N,0,1,0,2,5,0,120,2.0,64.0,63.0,65.0,-5.0,1.4142135623730951,1.0,0
AAA_2013J_393207,393207,AAA,2013J,M,North Western Region,60-70%,0-35,N,1,0,0,2,6,0,60,2.0,71.0,68.0,74.0,1.0,4.242640687119285,1.0,0
AAA_2013J_396872,396872,AAA,2013J,M,Yorkshire Region,50-60%,0-35,N,1,0,0,3,5,0,180,2.0,62.5,62.0,63.0,0.0,0.7071067811865476,1.0,0
AAA_2013J_398552,398552,AAA,2013J,M,Yorkshire Region,90-100%,0-35,N,1,0,0,1,9,0,240,2.0,51.5,49.0,54.0,1.0,3.5355339059327378,1.0,1
AAA_2013J_401869,401869,AAA,2013J,F,South East Region,80-90%,0-35,N,0,0,0,1,8,0,60,2.0,58.5,55.0,62.0,0.0,4.949747468305833,1.0,0
AAA_2013J_402470,402470,AAA,2013J,M,South West Region,50-60%,35-55,N,1,1,0,1,5,0,60,2.0,77.0,74.0,80.0,2.0,4.242640687119285,1.0,0
AAA_2013J_404804,404804,AAA,2013J,M,Wales,20-30%,35-55,N,1,1,0,1,2,0,120,2.0,48.5,45.0,52.0,2.5,4.949747468305833,1.0,0
AAA_2013J_405088,405088,AAA,2013J,M,North Region,20-30%,0-35,N,1,0,0,2,2,0,120,2.0,78.5,72.0,85.0,0.0,9.192388155425117,1.0,0
AAA_2013J_405961,405961,AAA,2013J,M,Scotland,90-100%,0-35,Y,1,0,1,2,9,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2013J_414117,414117,AAA,2013J,M,Yorkshire Region,50-60%,0-35,N,1,0,0,2,5,0,120,2.0,76.5,72.0,81.0,0.5,6.363961030678928,1.0,0
AAA_2013J_415969,415969,AAA,2013J,M,West Midlands Region,0-10%,35-55,N,1,1,0,3,0,0,90,2.0,59.5,52.0,67.0,-3.5,10.606601717798213,1.0,1
AAA_2013J_420087,420087,AAA,2013J,M,Scotland,40-50%,0-35,Y,1,0,1,2,4,0,60,2.0,78.0,76.0,80.0,-1.0,2.8284271247461903,1.0,1
AAA_2013J_429958,429958,AAA,2013J,F,North Western Region,70-80%,0-35,N,0,0,0,2,7,0,60,2.0,57.5,56.0,59.0,0.0,2.1213203435596424,1.0,0
AAA_2013J_441018,441018,AAA,2013J,F,South East Region,70-80%,0-35,N,0,0,0,2,7,0,150,2.0,57.0,54.0,60.0,1.0,4.242640687119285,1.0,0
AAA_2013J_441888,441888,AAA,2013J,M,London Region,20-30%,0-35,N,1,0,0,2,2,0,120,2.0,69.0,64.0,74.0,0.0,7.0710678118654755,1.0,0
AAA_2013J_442442,442442,AAA,2013J,M,South West Region,80-90%,0-35,N,1,0,0,3,8,0,120,2.0,40.5,39.0,42.0,0.0,2.1213203435596424,1.0,1
AAA_2013J_444677,444677,AAA,2013J,M,London Region,30-40%,0-35,N,1,0,0,3,3,0,60,2.0,90.0,89.0,91.0,0.0,1.4142135623730951,1.0,0
AAA_2013J_470588,470588,AAA,2013J,M,South East Region,90-100%,35-55,N,1,1,0,3,9,0,60,1.0,86.0,86.0,86.0,0.0,0.0,0.5,1
AAA_2013J_489455,489455,AAA,2013J,F,South West Region,20-30%,0-35,N,0,0,0,2,2,0,60,2.0,71.0,68.0,74.0,3.5,4.242640687119285,1.0,0
AAA_2013J_494424,494424,AAA,2013J,F,North Region,80-90%,0-35,N,0,0,0,2,8,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2013J_495284,495284,AAA,2013J,M,South East Region,80-90%,0-35,N,1,0,0,3,8,0,120,2.0,66.0,59.0,73.0,1.0,9.899494936611665,1.0,0
AAA_2013J_498857,498857,AAA,2013J,M,North Western Region,80-90%,35-55,N,1,1,0,3,8,0,60,2.0,72.5,68.0,77.0,0.0,6.363961030678928,1.0,0
AAA_2013J_508818,508818,AAA,2013J,M,London Region,40-50%,0-35,N,1,0,0,2,4,0,120,2.0,75.5,73.0,78.0,0.0,3.5355339059327378,1.0,0
AAA_2013J_512460,512460,AAA,2013J,M,South East Region,90-100%,0-35,N,1,0,0,3,9,0,120,2.0,68.5,59.0,78.0,1.5,13.435028842544403,1.0,0
AAA_2013J_544103,544103,AAA,2013J,M,North Western Region,40-50%,0-35,N,1,0,0,3,4,0,120,2.0,81.0,80.0,82.0,1.0,1.4142135623730951,1.0,0
AAA_2013J_550383,550383,AAA,2013J,M,South East Region,60-70%,0-35,N,1,0,0,3,6,0,60,2.0,59.0,41.0,77.0,0.0,25.45584412271571,1.0,0
AAA_2013J_564450,564450,AAA,2013J,M,West Midlands Region,80-90%,0-35,N,1,0,0,3,8,0,120,2.0,58.5,53.0,64.0,1.0,7.7781745930520225,1.0,1
AAA_2013J_568601,568601,AAA,2013J,F,Scotland,30-40%,0-35,N,0,0,0,3,3,0,60,2.0,81.5,78.0,85.0,-3.0,4.949747468305833,1.0,1
AAA_2013J_572652,572652,AAA,2013J,M,West Midlands Region,70-80%,0-35,N,1,0,0,3,7,0,120,2.0,72.0,71.0,73.0,0.0,1.4142135623730951,1.0,0
AAA_2013J_580389,580389,AAA,2013J,M,Ireland,90-100%,0-35,N,1,0,0,3,9,0,120,2.0,75.0,75.0,75.0,0.0,0.0,1.0,0
AAA_2013J_581129,581129,AAA,2013J,M,East Anglian Region,30-40%,0-35,N,1,0,0,2,3,0,120,1.0,15.0,15.0,15.0,0.0,0.0,0.5,1
AAA_2013J_588775,588775,AAA,2013J,M,South West Region,90-100%,0-35,N,1,0,0,2,9,0,120,2.0,83.0,81.0,85.0,1.5,2.8284271247461903,1.0,0
AAA_2013J_591774,591774,AAA,2013J,M,South Region,90-100%,35-55,N,1,1,0,4,9,0,60,2.0,81.5,75.0,88.0,0.0,9.192388155425117,1.0,0
AAA_2013J_603861,603861,AAA,2013J,M,North Region,10-20,55<=,N,1,2,0,3,1,0,60,2.0,58.5,56.0,61.0,-2.5,3.5355339059327378,1.0,1
AAA_2013J_606143,606143,AAA,2013J,M,Scotland,90-100%,35-55,N,1,1,0,4,9,0,60,2.0,66.0,54.0,78.0,0.0,16.97056274847714,1.0,1
AAA_2013J_704156,704156,AAA,2013J,M,South Region,90-100%,55<=,N,1,2,0,3,9,0,120,2.0,67.5,67.0,68.0,-0.5,0.7071067811865476,1.0,0
AAA_2013J_705379,705379,AAA,2013J,M,West Midlands Region,60-70%,55<=,N,1,2,0,2,6,0,120,2.0,82.0,81.0,83.0,0.5,1.4142135623730951,1.0,0
AAA_2013J_721259,721259,AAA,2013J,F,South Region,50-60%,55<=,N,0,2,0,1,5,0,120,1.0,0.0,0.0,0.0,-3.0,0.0,0.5,1
AAA_2013J_749412,749412,AAA,2013J,M,South Region,70-80%,55<=,N,1,2,0,1,7,0,60,2.0,72.0,61.0,83.0,3.0,15.556349186104045,1.0,0
AAA_2013J_760729,760729,AAA,2013J,M,West Midlands Region,60-70%,55<=,N,1,2,0,2,6,0,60,2.0,80.0,80.0,80.0,1.5,0.0,1.0,0
AAA_2013J_905042,905042,AAA,2013J,F,East Anglian Region,90-100%,35-55,N,0,1,0,2,9,0,60,2.0,68.5,64.0,73.0,1.5,6.363961030678928,1.0,0
AAA_2013J_949618,949618,AAA,2013J,F,South West Region,50-60%,35-55,N,0,1,0,2,5,0,60,2.0,63.0,63.0,63.0,1.0,0.0,1.0,0
AAA_2013J_958987,958987,AAA,2013J,M,North Western Region,40-50%,35-55,N,1,1,0,3,4,0,60,2.0,78.0,78.0,78.0,0.5,0.0,1.0,0
AAA_2013J_968578,968578,AAA,2013J,F,East Anglian Region,40-50%,35-55,N,0,1,0,2,4,0,60,2.0,69.5,62.0,77.0,-4.0,10.606601717798213,1.0,0
AAA_2013J_969076,969076,AAA,2013J,M,South West Region,80-90%,35-55,N,1,1,0,2,8,0,180,2.0,72.0,62.0,82.0,1.0,14.142135623730951,1.0,1
AAA_2013J_971027,971027,AAA,2013J,F,West Midlands Region,90-100%,35-55,N,0,1,0,3,9,0,60,2.0,72.0,68.0,76.0,0.5,5.656854249492381,1.0,0
AAA_2013J_978739,978739,AAA,2013J,M,South Region,90-100%,35-55,N,1,1,0,3,9,0,60,2.0,58.5,58.0,59.0,0.5,0.7071067811865476,1.0,0
AAA_2013J_1035023,1035023,AAA,2013J,F,London Region,30-40%,35-55,N,0,1,0,1,3,0,60,2.0,69.0,65.0,73.0,0.0,5.656854249492381,1.0,0
AAA_2013J_1105478,1105478,AAA,2013J,M,Scotland,80-90%,55<=,N,1,2,0,3,8,0,60,2.0,87.5,85.0,90.0,0.0,3.5355339059327378,1.0,0
AAA_2013J_1352868,1352868,AAA,2013J,M,Yorkshire Region,20-30%,35-55,N,1,1,0,2,2,0,60,2.0,65.5,65.0,66.0,-5.0,0.7071067811865476,1.0,1
AAA_2013J_1401935,1401935,AAA,2013J,M,West Midlands Region,70-80%,35-55,N,1,1,0,2,7,0,60,2.0,35.0,25.0,45.0,-7.0,14.142135623730951,1.0,1
AAA_2013J_1402638,1402638,AAA,2013J,F,East Midlands Region,30-40%,35-55,N,0,1,0,3,3,0,60,2.0,72.5,68.0,77.0,-9.0,6.363961030678928,1.0,0
AAA_2013J_1414443,1414443,AAA,2013J,F,Yorkshire Region,10-20,35-55,N,0,1,0,2,1,0,120,2.0,59.0,58.0,60.0,-41.5,1.4142135623730951,1.0,1
AAA_2013J_1456619,1456619,AAA,2013J,M,South West Region,90-100%,35-55,N,1,1,0,2,9,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2013J_1465690,1465690,AAA,2013J,M,West Midlands Region,40-50%,35-55,N,1,1,0,3,4,0,120,2.0,80.5,76.0,85.0,0.0,6.363961030678928,1.0,0
AAA_2013J_1472925,1472925,AAA,2013J,F,East Anglian Region,40-50%,35-55,Y,0,1,1,1,4,0,60,2.0,57.5,54.0,61.0,-5.0,4.949747468305833,1.0,1
AAA_2013J_1488959,1488959,AAA,2013J,M,London Region,70-80%,35-55,N,1,1,0,2,7,0,60,2.0,65.5,64.0,67.0,-2.0,2.1213203435596424,1.0,0
AAA_2013J_1518989,1518989,AAA,2013J,F,South East Region,80-90%,35-55,N,0,1,0,1,8,0,60,2.0,77.5,77.0,78.0,0.0,0.7071067811865476,1.0,0
AAA_2013J_1618738,1618738,AAA,2013J,M,London Region,90-100%,35-55,N,1,1,0,1,9,0,60,2.0,83.5,83.0,84.0,0.0,0.7071067811865476,1.0,0
AAA_2013J_1620151,1620151,AAA,2013J,M,South Region,90-100%,35-55,N,1,1,0,3,9,0,60,1.0,85.0,85.0,85.0,0.0,0.0,0.5,1
AAA_2013J_1626710,1626710,AAA,2013J,M,North Western Region,60-70%,35-55,N,1,1,0,2,6,0,60,2.0,83.5,82.0,85.0,1.5,2.1213203435596424,1.0,0
AAA_2013J_1640609,1640609,AAA,2013J,M,West Midlands Region,30-40%,35-55,N,1,1,0,2,3,0,60,2.0,84.5,83.0,86.0,2.0,2.1213203435596424,1.0,0
AAA_2013J_1686521,1686521,AAA,2013J,F,North Western Region,50-60%,35-55,N,0,1,0,1,5,0,60,1.0,68.0,68.0,68.0,2.0,0.0,0.5,1
AAA_2013J_1729319,1729319,AAA,2013J,F,Scotland,40-50%,35-55,N,0,1,0,3,4,0,60,2.0,79.0,78.0,80.0,0.0,1.4142135623730951,1.0,0
AAA_2013J_1746134,1746134,AAA,2013J,M,East Anglian Region,60-70%,35-55,N,1,1,0,2,6,0,60,2.0,85.0,83.0,87.0,1.0,2.8284271247461903,1.0,0
AAA_2013J_1758449,1758449,AAA,2013J,M,South Region,30-40%,35-55,N,1,1,0,1,3,0,75,2.0,61.0,57.0,65.0,0.5,5.656854249492381,1.0,1
AAA_2013J_1763015,1763015,AAA,2013J,F,Scotland,10-20,35-55,N,0,1,0,2,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2013J_1765788,1765788,AAA,2013J,M,South East Region,70-80%,55<=,N,1,2,0,3,7,0,60,2.0,60.0,57.0,63.0,-2.5,4.242640687119285,1.0,0
AAA_2013J_1801229,1801229,AAA,2013J,M,Ireland,0-10%,35-55,N,1,1,0,3,0,0,60,2.0,77.5,76.0,79.0,-3.5,2.1213203435596424,1.0,0
AAA_2013J_1801641,1801641,AAA,2013J,M,Scotland,30-40%,35-55,N,1,1,0,2,3,0,60,2.0,73.0,72.0,74.0,1.0,1.4142135623730951,1.0,0
AAA_2013J_1847830,1847830,AAA,2013J,M,South West Region,40-50%,35-55,N,1,1,0,1,4,0,60,2.0,71.5,60.0,83.0,1.0,16.263455967290593,1.0,0
AAA_2013J_1860318,1860318,AAA,2013J,M,South West Region,40-50%,35-55,Y,1,1,1,1,4,0,300,2.0,64.5,57.0,72.0,0.0,10.606601717798213,1.0,0
AAA_2013J_1889511,1889511,AAA,2013J,M,Yorkshire Region,50-60%,35-55,N,1,1,0,2,5,0,60,2.0,70.5,69.0,72.0,-1.5,2.1213203435596424,1.0,0
AAA_2013J_1889577,1889577,AAA,2013J,F,South Region,70-80%,35-55,Y,0,1,1,2,7,0,60,2.0,70.5,69.0,72.0,-2.0,2.1213203435596424,1.0,0
AAA_2013J_1894188,1894188,AAA,2013J,F,East Midlands Region,80-90%,0-35,N,0,0,0,2,8,0,60,2.0,71.5,67.0,76.0,4.0,6.363961030678928,1.0,0
AAA_2013J_1938355,1938355,AAA,2013J,M,South Region,90-100%,35-55,N,1,1,0,2,9,0,60,2.0,66.0,50.0,82.0,7.5,22.627416997969522,1.0,0
AAA_2013J_1942396,1942396,AAA,2013J,F,East Anglian Region,40-50%,35-55,Y,0,1,1,1,4,0,120,2.0,50.0,50.0,50.0,-4.0,0.0,1.0,0
AAA_2013J_1970390,1970390,AAA,2013J,M,West Midlands Region,0-10%,35-55,N,1,1,0,1,0,0,60,2.0,84.0,78.0,90.0,-6.0,8.48528137423857,1.0,1
AAA_2013J_1976139,1976139,AAA,2013J,M,Ireland,50-60%,35-55,N,1,1,0,1,5,0,120,2.0,75.5,75.0,76.0,1.5,0.7071067811865476,1.0,0
AAA_2013J_2011876,2011876,AAA,2013J,F,East Anglian Region,90-100%,0-35,Y,0,0,1,2,9,0,60,2.0,75.0,71.0,79.0,0.0,5.656854249492381,1.0,0
AAA_2013J_2012966,2012966,AAA,2013J,M,North Western Region,30-40%,35-55,N,1,1,0,1,3,0,60,2.0,75.5,75.0,76.0,0.5,0.7071067811865476,1.0,0
AAA_2013J_2051699,2051699,AAA,2013J,F,South West Region,70-80%,35-55,N,0,1,0,1,7,0,60,2.0,66.5,62.0,71.0,-0.5,6.363961030678928,1.0,0
AAA_2013J_2062879,2062879,AAA,2013J,F,East Anglian Region,60-70%,0-35,N,0,0,0,2,6,0,60,2.0,55.5,55.0,56.0,0.5,0.7071067811865476,1.0,1
AAA_2013J_2065691,2065691,AAA,2013J,M,London Region,30-40%,35-55,Y,1,1,1,2,3,0,330,2.0,35.0,30.0,40.0,-5.5,7.0710678118654755,1.0,1
AAA_2013J_2073016,2073016,AAA,2013J,F,London Region,30-40%,35-55,N,0,1,0,1,3,0,60,2.0,56.5,53.0,60.0,-2.0,4.949747468305833,1.0,1
AAA_2013J_2080474,2080474,AAA,2013J,F,South Region,90-100%,35-55,N,0,1,0,2,9,0,60,2.0,76.0,64.0,88.0,0.0,16.97056274847714,1.0,0
AAA_2013J_2083877,2083877,AAA,2013J,F,West Midlands Region,0-10%,0-35,N,0,0,0,2,0,0,120,2.0,68.0,64.0,72.0,-3.5,5.656854249492381,1.0,0
AAA_2013J_2084066,2084066,AAA,2013J,F,South West Region,50-60%,35-55,N,0,1,0,1,5,0,60,2.0,62.5,60.0,65.0,-5.0,3.5355339059327378,1.0,1
AAA_2013J_2104505,2104505,AAA,2013J,M,West Midlands Region,0-10%,35-55,N,1,1,0,1,0,0,60,2.0,74.5,69.0,80.0,0.5,7.7781745930520225,1.0,0
AAA_2013J_2122180,2122180,AAA,2013J,F,North Western Region,80-90%,35-55,N,0,1,0,1,8,0,60,2.0,83.0,80.0,86.0,-5.5,4.242640687119285,1.0,0
AAA_2013J_2139353,2139353,AAA,2013J,M,London Region,50-60%,35-55,N,1,1,0,2,5,0,120,2.0,63.5,62.0,65.0,-4.5,2.1213203435596424,1.0,1
AAA_2013J_2143752,2143752,AAA,2013J,F,South Region,70-80%,35-55,N,0,1,0,1,7,0,60,2.0,53.0,50.0,56.0,0.5,4.242640687119285,1.0,0
AAA_2013J_2146792,2146792,AAA,2013J,M,North Western Region,20-30%,55<=,N,1,2,0,3,2,0,60,2.0,64.0,60.0,68.0,0.0,5.656854249492381,1.0,0
AAA_2013J_2149225,2149225,AAA,2013J,M,Scotland,70-80%,35-55,Y,1,1,1,2,7,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2013J_2153153,2153153,AAA,2013J,F,Yorkshire Region,40-50%,0-35,N,0,0,0,2,4,0,60,2.0,64.0,61.0,67.0,1.0,4.242640687119285,1.0,0
AAA_2013J_2155014,2155014,AAA,2013J,F,West Midlands Region,80-90%,0-35,Y,0,0,1,1,8,0,60,2.0,70.0,64.0,76.0,-5.5,8.48528137423857,1.0,0
AAA_2013J_2164705,2164705,AAA,2013J,F,North Western Region,40-50%,0-35,N,0,0,0,2,4,0,120,1.0,70.0,70.0,70.0,1.0,0.0,0.5,1
AAA_2013J_2171627,2171627,AAA,2013J,F,Yorkshire Region,30-40%,35-55,N,0,1,0,2,3,0,60,2.0,69.0,67.0,71.0,4.0,2.8284271247461903,1.0,0
AAA_2013J_2182846,2182846,AAA,2013J,F,London Region,70-80%,35-55,N,0,1,0,2,7,0,60,2.0,64.0,63.0,65.0,2.0,1.4142135623730951,1.0,0
AAA_2013J_2194100,2194100,AAA,2013J,F,East Anglian Region,50-60%,35-55,N,0,1,0,2,5,0,60,2.0,62.5,61.0,64.0,2.0,2.1213203435596424,1.0,0
AAA_2013J_2197016,2197016,AAA,2013J,F,North Western Region,30-40%,35-55,N,0,1,0,3,3,0,60,2.0,75.0,75.0,75.0,6.5,0.0,1.0,0
AAA_2013J_2208424,2208424,AAA,2013J,M,Scotland,20-30%,0-35,N,1,0,0,2,2,0,60,2.0,65.0,57.0,73.0,2.0,11.313708498984761,1.0,0
AAA_2013J_2229865,2229865,AAA,2013J,F,West Midlands Region,10-20,35-55,N,0,1,0,2,1,0,60,2.0,74.5,73.0,76.0,1.0,2.1213203435596424,1.0,0
AAA_2013J_2255601,2255601,AAA,2013J,F,South Region,80-90%,35-55,N,0,1,0,2,8,0,120,2.0,54.5,38.0,71.0,-2.0,23.33452377915607,1.0,1
AAA_2013J_2268379,2268379,AAA,2013J,F,East Midlands Region,20-30%,0-35,N,0,0,0,2,2,0,60,2.0,79.5,79.0,80.0,-3.5,0.7071067811865476,1.0,0
AAA_2013J_2278464,2278464,AAA,2013J,M,South Region,30-40%,35-55,N,1,1,0,1,3,0,60,2.0,55.0,50.0,60.0,-6.5,7.0710678118654755,1.0,0
AAA_2013J_2293923,2293923,AAA,2013J,M,South Region,90-100%,0-35,N,1,0,0,2,9,0,150,2.0,65.5,59.0,72.0,0.0,9.192388155425117,1.0,0
AAA_2013J_2312620,2312620,AAA,2013J,F,East Midlands Region,20-30%,35-55,N,0,1,0,3,2,0,60,2.0,31.0,11.0,51.0,-3.5,28.284271247461902,1.0,1
AAA_2013J_2318055,2318055,AAA,2013J,M,Wales,90-100%,35-55,N,1,1,0,2,9,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2013J_2324976,2324976,AAA,2013J,F,Scotland,90-100%,35-55,N,0,1,0,3,9,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2013J_2329342,2329342,AAA,2013J,F,East Anglian Region,40-50%,35-55,N,0,1,0,1,4,0,120,2.0,55.0,54.0,56.0,-7.5,1.4142135623730951,1.0,0
AAA_2013J_2339528,2339528,AAA,2013J,F,London Region,40-50%,0-35,N,0,0,0,1,4,0,60,2.0,75.0,74.0,76.0,-3.0,1.4142135623730951,1.0,0
AAA_2013J_2342426,2342426,AAA,2013J,M,Yorkshire Region,20-30%,35-55,N,1,1,0,1,2,0,60,2.0,68.5,67.0,70.0,-2.5,2.1213203435596424,1.0,1
AAA_2013J_2344901,2344901,AAA,2013J,F,Yorkshire Region,60-70%,0-35,N,0,0,0,2,6,0,60,2.0,56.0,45.0,67.0,0.0,15.556349186104045,1.0,1
AAA_2013J_2358056,2358056,AAA,2013J,F,North Region,10-20,0-35,N,0,0,0,3,1,0,60,2.0,58.0,56.0,60.0,0.0,2.8284271247461903,1.0,1
AAA_2013J_2358969,2358969,AAA,2013J,F,East Anglian Region,70-80%,0-35,N,0,0,0,2,7,0,180,1.0,68.0,68.0,68.0,0.0,0.0,0.5,1
AAA_2013J_2364471,2364471,AAA,2013J,F,Scotland,90-100%,0-35,Y,0,0,1,3,9,0,60,2.0,87.5,85.0,90.0,-7.0,3.5355339059327378,1.0,0
